3548 480 320
206 133 23 1
308 273 19 0
207 133 23 1
309 273 19 0
208 133 23 1
310 273 19 0
209 133 23 1
311 273 19 0
210 133 23 1
312 273 19 0
211 133 23 1
212 133 23 1
213 133 23 1
214 133 23 1
38 258 6 1
215 133 23 1
39 258 6 1
216 133 23 1
40 258 6 1
217 133 23 1
218 281 20 0
41 258 6 1
218 133 23 1
219 281 20 0
42 258 6 1
143 250 22 0
219 133 23 1
220 281 20 0
43 258 6 1
144 250 22 0
220 133 23 1
221 281 20 0
44 258 6 1
145 250 22 0
221 133 23 1
222 281 20 0
146 250 22 0
222 133 23 1
223 281 20 0
147 250 22 0
223 133 23 1
224 281 20 0
148 250 22 0
149 250 22 0
309 312 19 0
310 312 19 0
311 312 19 0
312 312 19 0
136 289 22 0
313 312 19 0
137 289 22 0
138 289 22 0
139 289 22 0
140 289 22 0
141 289 22 0
142 289 22 0
416 195 18 0
417 195 18 0
418 195 18 0
419 195 18 0
420 195 18 0
421 195 18 0
422 195 18 0
272 281 16 1
398 86 9 1
273 281 16 1
274 281 16 1
275 281 16 1
349 16 4 1
276 281 16 1
356 16 4 1
141 71 21 0
67 188 2 0
142 71 21 0
143 71 21 0
144 71 21 0
221 250 20 0
145 71 21 0
222 250 20 0
146 71 21 0
223 250 20 0
147 71 21 0
224 250 20 0
148 71 21 0
225 250 20 0
226 250 20 0
227 250 20 0
306 281 19 0
307 281 19 0
308 281 19 0
309 281 19 0
310 281 19 0
311 281 19 0
312 281 19 0
217 289 20 0
218 289 20 0
219 289 20 0
143 258 22 0
220 289 20 0
144 258 22 0
221 289 20 0
145 258 22 0
222 289 20 0
146 258 22 0
223 289 20 0
147 258 22 0
148 258 22 0
149 258 22 0
177 219 14 1
178 219 14 1
179 219 14 1
180 219 14 1
181 219 14 1
182 219 14 1
183 219 14 1
415 164 18 0
416 164 18 0
417 164 18 0
418 164 18 0
419 164 18 0
420 164 18 0
421 164 18 0
417 203 18 0
418 203 18 0
419 203 18 0
420 203 18 0
421 203 18 0
422 203 18 0
423 203 18 0
349 24 10 1
306 250 19 0
307 250 19 0
308 250 19 0
309 250 19 0
310 250 19 0
311 250 19 0
159 40 21 0
312 250 19 0
160 40 21 0
161 40 21 0
162 40 21 0
63 196 2 0
163 40 21 0
64 196 2 0
65 196 2 0
66 196 2 0
67 196 2 0
68 196 2 0
220 258 20 0
69 196 2 0
221 258 20 0
222 258 20 0
223 258 20 0
148 227 22 0
224 258 20 0
149 227 22 0
225 258 20 0
150 227 22 0
226 258 20 0
151 227 22 0
152 227 22 0
153 227 22 0
306 289 19 0
307 289 19 0
308 289 19 0
309 289 19 0
310 289 19 0
311 289 19 0
312 289 19 0
215 297 20 0
216 297 20 0
141 266 22 0
217 297 20 0
142 266 22 0
369 211 17 1
218 297 20 0
143 266 22 0
219 297 20 0
144 266 22 0
220 297 20 0
145 266 22 0
221 297 20 0
146 266 22 0
147 266 22 0
415 172 18 0
416 172 18 0
417 172 18 0
418 172 18 0
419 172 18 0
420 172 18 0
421 172 18 0
417 211 18 0
418 211 18 0
419 211 18 0
420 211 18 0
421 211 18 0
422 211 18 0
423 211 18 0
306 258 19 0
154 48 21 0
307 258 19 0
155 48 21 0
308 258 19 0
156 48 21 0
309 258 19 0
157 48 21 0
310 258 19 0
158 48 21 0
311 258 19 0
159 48 21 0
312 258 19 0
160 48 21 0
161 48 21 0
219 266 20 0
220 266 20 0
145 235 22 0
221 266 20 0
146 235 22 0
222 266 20 0
147 235 22 0
223 266 20 0
148 235 22 0
224 266 20 0
149 235 22 0
225 266 20 0
150 235 22 0
151 235 22 0
307 297 19 0
308 297 19 0
309 297 19 0
310 297 19 0
311 297 19 0
312 297 19 0
313 297 19 0
214 305 20 0
139 274 22 0
215 305 20 0
140 274 22 0
216 305 20 0
241 118 23 1
141 274 22 0
217 305 20 0
242 118 23 1
142 274 22 0
218 305 20 0
243 118 23 1
143 274 22 0
219 305 20 0
244 118 23 1
144 274 22 0
220 305 20 0
245 118 23 1
145 274 22 0
246 118 23 1
247 118 23 1
248 118 23 1
249 118 23 1
250 118 23 1
251 118 23 1
252 118 23 1
253 118 23 1
254 118 23 1
255 118 23 1
256 118 23 1
257 118 23 1
258 118 23 1
259 118 23 1
415 180 18 0
416 180 18 0
417 180 18 0
418 180 18 0
343 297 15 1
419 180 18 0
344 297 15 1
420 180 18 0
244 305 12 1
345 297 15 1
421 180 18 0
245 305 12 1
346 297 15 1
246 305 12 1
347 297 15 1
247 305 12 1
348 297 15 1
248 305 12 1
349 297 15 1
350 297 15 1
351 297 15 1
264 305 11 1
265 305 11 1
417 219 18 0
266 305 11 1
418 219 18 0
267 305 11 1
419 219 18 0
268 305 11 1
420 219 18 0
421 219 18 0
422 219 18 0
423 219 18 0
149 56 21 0
150 56 21 0
151 56 21 0
152 56 21 0
153 56 21 0
306 266 19 0
154 56 21 0
307 266 19 0
155 56 21 0
308 266 19 0
309 266 19 0
310 266 19 0
311 266 19 0
312 266 19 0
218 274 20 0
219 274 20 0
220 274 20 0
221 274 20 0
145 243 22 0
222 274 20 0
146 243 22 0
223 274 20 0
147 243 22 0
224 274 20 0
148 243 22 0
224 126 23 1
149 243 22 0
225 126 23 1
150 243 22 0
226 126 23 1
151 243 22 0
227 126 23 1
228 126 23 1
229 126 23 1
230 126 23 1
231 126 23 1
308 305 19 0
232 126 23 1
309 305 19 0
233 126 23 1
310 305 19 0
234 126 23 1
311 305 19 0
235 126 23 1
312 305 19 0
236 126 23 1
313 305 19 0
237 126 23 1
314 305 19 0
136 134 23 1
238 126 23 1
138 282 22 0
137 134 23 1
239 126 23 1
139 282 22 0
138 134 23 1
140 282 22 0
139 134 23 1
141 282 22 0
140 134 23 1
142 282 22 0
141 134 23 1
143 282 22 0
142 134 23 1
144 282 22 0
143 134 23 1
144 134 23 1
145 134 23 1
146 134 23 1
147 134 23 1
148 134 23 1
149 134 23 1
150 134 23 1
151 134 23 1
152 134 23 1
53 290 7 1
153 134 23 1
54 290 7 1
154 134 23 1
55 290 7 1
155 134 23 1
56 290 7 1
156 134 23 1
57 290 7 1
157 134 23 1
158 134 23 1
159 134 23 1
160 134 23 1
161 134 23 1
415 188 18 0
162 134 23 1
416 188 18 0
163 134 23 1
417 188 18 0
164 134 23 1
418 188 18 0
165 134 23 1
419 188 18 0
166 134 23 1
420 188 18 0
167 134 23 1
421 188 18 0
168 134 23 1
395 79 9 1
169 134 23 1
396 79 9 1
170 134 23 1
397 79 9 1
171 134 23 1
398 79 9 1
172 134 23 1
399 79 9 1
173 134 23 1
400 79 9 1
174 134 23 1
401 79 9 1
175 134 23 1
176 134 23 1
177 134 23 1
178 134 23 1
179 134 23 1
180 134 23 1
181 134 23 1
182 134 23 1
183 134 23 1
184 134 23 1
186 282 13 1
185 134 23 1
187 282 13 1
186 134 23 1
86 290 8 1
188 282 13 1
187 134 23 1
87 290 8 1
189 282 13 1
188 134 23 1
88 290 8 1
190 282 13 1
189 134 23 1
89 290 8 1
418 227 18 0
190 134 23 1
90 290 8 1
419 227 18 0
191 134 23 1
420 227 18 0
192 134 23 1
421 227 18 0
193 134 23 1
422 227 18 0
194 134 23 1
144 64 21 0
195 134 23 1
145 64 21 0
196 134 23 1
146 64 21 0
223 243 20 0
197 134 23 1
147 64 21 0
224 243 20 0
198 134 23 1
148 64 21 0
225 243 20 0
199 134 23 1
149 64 21 0
226 243 20 0
200 134 23 1
150 64 21 0
227 243 20 0
201 134 23 1
151 64 21 0
228 243 20 0
202 134 23 1
203 134 23 1
306 274 19 0
204 134 23 1
307 274 19 0
205 134 23 1
308 274 19 0
206 134 23 1
309 274 19 0
207 134 23 1
310 274 19 0
208 134 23 1
311 274 19 0
209 134 23 1
312 274 19 0
210 134 23 1
211 134 23 1
212 134 23 1
213 134 23 1
214 134 23 1
39 259 6 1
215 134 23 1
40 259 6 1
216 134 23 1
218 282 20 0
41 259 6 1
217 134 23 1
219 282 20 0
42 259 6 1
143 251 22 0
218 134 23 1
220 282 20 0
43 259 6 1
144 251 22 0
219 134 23 1
221 282 20 0
145 251 22 0
220 134 23 1
222 282 20 0
146 251 22 0
223 282 20 0
147 251 22 0
224 282 20 0
148 251 22 0
149 251 22 0
311 313 19 0
136 290 22 0
137 290 22 0
138 290 22 0
139 290 22 0
140 290 22 0
141 290 22 0
142 290 22 0
416 196 18 0
417 196 18 0
418 196 18 0
419 196 18 0
420 196 18 0
421 196 18 0
422 196 18 0
272 282 16 1
273 282 16 1
274 282 16 1
275 282 16 1
349 17 4 1
276 282 16 1
354 17 4 1
355 17 4 1
309 243 19 0
65 189 2 0
66 189 2 0
141 72 21 0
67 189 2 0
142 72 21 0
68 189 2 0
143 72 21 0
69 189 2 0
144 72 21 0
221 251 20 0
145 72 21 0
222 251 20 0
146 72 21 0
223 251 20 0
147 72 21 0
224 251 20 0
225 251 20 0
226 251 20 0
227 251 20 0
306 282 19 0
307 282 19 0
308 282 19 0
309 282 19 0
310 282 19 0
311 282 19 0
312 282 19 0
217 290 20 0
142 259 22 0
218 290 20 0
143 259 22 0
219 290 20 0
144 259 22 0
220 290 20 0
145 259 22 0
221 290 20 0
146 259 22 0
222 290 20 0
147 259 22 0
223 290 20 0
148 259 22 0
178 220 14 1
179 220 14 1
180 220 14 1
181 220 14 1
182 220 14 1
415 165 18 0
416 165 18 0
417 165 18 0
418 165 18 0
419 165 18 0
420 165 18 0
421 165 18 0
417 204 18 0
418 204 18 0
419 204 18 0
420 204 18 0
421 204 18 0
422 204 18 0
423 204 18 0
306 251 19 0
307 251 19 0
308 251 19 0
309 251 19 0
310 251 19 0
311 251 19 0
159 41 21 0
312 251 19 0
160 41 21 0
161 41 21 0
162 41 21 0
63 197 2 0
163 41 21 0
64 197 2 0
65 197 2 0
66 197 2 0
67 197 2 0
68 197 2 0
220 259 20 0
69 197 2 0
221 259 20 0
222 259 20 0
147 228 22 0
223 259 20 0
148 228 22 0
224 259 20 0
149 228 22 0
225 259 20 0
150 228 22 0
226 259 20 0
151 228 22 0
152 228 22 0
153 228 22 0
154 228 22 0
306 290 19 0
307 290 19 0
308 290 19 0
309 290 19 0
310 290 19 0
311 290 19 0
312 290 19 0
215 298 20 0
216 298 20 0
141 267 22 0
217 298 20 0
142 267 22 0
218 298 20 0
143 267 22 0
219 298 20 0
144 267 22 0
220 298 20 0
145 267 22 0
221 298 20 0
146 267 22 0
147 267 22 0
257 111 23 1
415 173 18 0
416 173 18 0
417 173 18 0
418 173 18 0
419 173 18 0
420 173 18 0
421 173 18 0
417 212 18 0
418 212 18 0
419 212 18 0
420 212 18 0
421 212 18 0
422 212 18 0
423 212 18 0
153 49 21 0
306 259 19 0
154 49 21 0
307 259 19 0
155 49 21 0
308 259 19 0
156 49 21 0
309 259 19 0
157 49 21 0
310 259 19 0
158 49 21 0
311 259 19 0
159 49 21 0
312 259 19 0
160 49 21 0
219 267 20 0
220 267 20 0
221 267 20 0
145 236 22 0
222 267 20 0
146 236 22 0
223 267 20 0
147 236 22 0
224 267 20 0
148 236 22 0
225 267 20 0
149 236 22 0
150 236 22 0
151 236 22 0
307 298 19 0
308 298 19 0
309 298 19 0
310 298 19 0
311 298 19 0
312 298 19 0
313 298 19 0
239 119 23 1
139 275 22 0
215 306 20 0
240 119 23 1
140 275 22 0
216 306 20 0
241 119 23 1
141 275 22 0
217 306 20 0
242 119 23 1
142 275 22 0
218 306 20 0
243 119 23 1
143 275 22 0
219 306 20 0
244 119 23 1
144 275 22 0
245 119 23 1
145 275 22 0
246 119 23 1
247 119 23 1
248 119 23 1
249 119 23 1
250 119 23 1
251 119 23 1
252 119 23 1
253 119 23 1
254 119 23 1
255 119 23 1
256 119 23 1
257 119 23 1
415 181 18 0
341 298 15 1
416 181 18 0
342 298 15 1
417 181 18 0
343 298 15 1
418 181 18 0
243 306 12 1
344 298 15 1
419 181 18 0
244 306 12 1
345 298 15 1
420 181 18 0
245 306 12 1
346 298 15 1
421 181 18 0
246 306 12 1
347 298 15 1
247 306 12 1
348 298 15 1
248 306 12 1
349 298 15 1
249 306 12 1
350 298 15 1
351 298 15 1
352 298 15 1
417 220 18 0
266 306 11 1
418 220 18 0
419 220 18 0
420 220 18 0
421 220 18 0
422 220 18 0
423 220 18 0
149 57 21 0
150 57 21 0
151 57 21 0
152 57 21 0
153 57 21 0
306 267 19 0
154 57 21 0
307 267 19 0
155 57 21 0
308 267 19 0
309 267 19 0
310 267 19 0
311 267 19 0
312 267 19 0
218 275 20 0
219 275 20 0
220 275 20 0
144 244 22 0
221 275 20 0
145 244 22 0
222 275 20 0
146 244 22 0
221 127 23 1
223 275 20 0
147 244 22 0
222 127 23 1
224 275 20 0
148 244 22 0
223 127 23 1
149 244 22 0
224 127 23 1
150 244 22 0
225 127 23 1
226 127 23 1
227 127 23 1
228 127 23 1
229 127 23 1
230 127 23 1
308 306 19 0
231 127 23 1
309 306 19 0
232 127 23 1
310 306 19 0
233 127 23 1
311 306 19 0
234 127 23 1
312 306 19 0
235 127 23 1
313 306 19 0
236 127 23 1
314 306 19 0
237 127 23 1
137 135 23 1
238 127 23 1
138 283 22 0
138 135 23 1
139 283 22 0
139 135 23 1
140 283 22 0
140 135 23 1
141 283 22 0
141 135 23 1
142 283 22 0
142 135 23 1
143 283 22 0
143 135 23 1
144 283 22 0
144 135 23 1
145 135 23 1
146 135 23 1
147 135 23 1
148 135 23 1
149 135 23 1
150 135 23 1
151 135 23 1
152 135 23 1
153 135 23 1
154 135 23 1
155 135 23 1
55 291 7 1
156 135 23 1
157 135 23 1
158 135 23 1
159 135 23 1
160 135 23 1
161 135 23 1
415 189 18 0
162 135 23 1
416 189 18 0
163 135 23 1
417 189 18 0
164 135 23 1
418 189 18 0
165 135 23 1
419 189 18 0
166 135 23 1
420 189 18 0
167 135 23 1
421 189 18 0
168 135 23 1
395 80 9 1
169 135 23 1
396 80 9 1
170 135 23 1
397 80 9 1
171 135 23 1
398 80 9 1
172 135 23 1
399 80 9 1
173 135 23 1
400 80 9 1
174 135 23 1
401 80 9 1
175 135 23 1
176 135 23 1
177 135 23 1
178 135 23 1
179 135 23 1
180 135 23 1
181 135 23 1
182 135 23 1
183 135 23 1
184 135 23 1
185 135 23 1
186 135 23 1
86 291 8 1
187 135 23 1
87 291 8 1
188 283 13 1
188 135 23 1
88 291 8 1
189 135 23 1
89 291 8 1
190 135 23 1
90 291 8 1
191 135 23 1
192 135 23 1
420 228 18 0
193 135 23 1
194 135 23 1
195 135 23 1
144 65 21 0
222 244 20 0
196 135 23 1
145 65 21 0
223 244 20 0
197 135 23 1
146 65 21 0
224 244 20 0
198 135 23 1
147 65 21 0
225 244 20 0
199 135 23 1
148 65 21 0
226 244 20 0
200 135 23 1
149 65 21 0
227 244 20 0
201 135 23 1
150 65 21 0
228 244 20 0
202 135 23 1
229 244 20 0
203 135 23 1
306 275 19 0
204 135 23 1
307 275 19 0
205 135 23 1
308 275 19 0
206 135 23 1
309 275 19 0
207 135 23 1
310 275 19 0
208 135 23 1
311 275 19 0
209 135 23 1
312 275 19 0
210 135 23 1
211 135 23 1
212 135 23 1
213 135 23 1
214 135 23 1
39 260 6 1
215 135 23 1
40 260 6 1
216 135 23 1
41 260 6 1
218 283 20 0
42 260 6 1
143 252 22 0
219 283 20 0
43 260 6 1
144 252 22 0
220 283 20 0
145 252 22 0
221 283 20 0
146 252 22 0
222 283 20 0
147 252 22 0
223 283 20 0
148 252 22 0
224 283 20 0
149 252 22 0
136 291 22 0
137 291 22 0
138 291 22 0
139 291 22 0
140 291 22 0
141 291 22 0
142 291 22 0
416 197 18 0
417 197 18 0
418 197 18 0
419 197 18 0
420 197 18 0
421 197 18 0
422 197 18 0
274 283 16 1
349 18 4 1
353 18 4 1
307 244 19 0
308 244 19 0
309 244 19 0
310 244 19 0
311 244 19 0
65 190 2 0
66 190 2 0
67 190 2 0
142 73 21 0
68 190 2 0
143 73 21 0
69 190 2 0
221 252 20 0
144 73 21 0
222 252 20 0
145 73 21 0
223 252 20 0
146 73 21 0
224 252 20 0
225 252 20 0
226 252 20 0
227 252 20 0
306 283 19 0
307 283 19 0
308 283 19 0
309 283 19 0
310 283 19 0
311 283 19 0
312 283 19 0
217 291 20 0
142 260 22 0
369 205 17 1
218 291 20 0
143 260 22 0
219 291 20 0
144 260 22 0
220 291 20 0
145 260 22 0
221 291 20 0
146 260 22 0
222 291 20 0
147 260 22 0
223 291 20 0
148 260 22 0
178 221 14 1
179 221 14 1
180 221 14 1
181 221 14 1
182 221 14 1
415 166 18 0
416 166 18 0
417 166 18 0
418 166 18 0
419 166 18 0
420 166 18 0
421 166 18 0
417 205 18 0
418 205 18 0
419 205 18 0
420 205 18 0
421 205 18 0
422 205 18 0
423 205 18 0
306 252 19 0
307 252 19 0
308 252 19 0
309 252 19 0
310 252 19 0
158 42 21 0
311 252 19 0
159 42 21 0
312 252 19 0
160 42 21 0
161 42 21 0
162 42 21 0
63 198 2 0
163 42 21 0
64 198 2 0
164 42 21 0
65 198 2 0
66 198 2 0
67 198 2 0
219 260 20 0
68 198 2 0
220 260 20 0
69 198 2 0
221 260 20 0
222 260 20 0
223 260 20 0
147 229 22 0
224 260 20 0
148 229 22 0
225 260 20 0
149 229 22 0
150 229 22 0
151 229 22 0
152 229 22 0
153 229 22 0
307 291 19 0
308 291 19 0
309 291 19 0
310 291 19 0
311 291 19 0
312 291 19 0
313 291 19 0
215 299 20 0
216 299 20 0
141 268 22 0
217 299 20 0
142 268 22 0
218 299 20 0
143 268 22 0
219 299 20 0
144 268 22 0
220 299 20 0
145 268 22 0
221 299 20 0
146 268 22 0
147 268 22 0
255 112 23 1
256 112 23 1
257 112 23 1
258 112 23 1
259 112 23 1
415 174 18 0
416 174 18 0
417 174 18 0
418 174 18 0
419 174 18 0
420 174 18 0
421 174 18 0
417 213 18 0
418 213 18 0
419 213 18 0
420 213 18 0
421 213 18 0
422 213 18 0
423 213 18 0
152 50 21 0
153 50 21 0
306 260 19 0
154 50 21 0
307 260 19 0
155 50 21 0
308 260 19 0
156 50 21 0
309 260 19 0
157 50 21 0
310 260 19 0
158 50 21 0
311 260 19 0
159 50 21 0
312 260 19 0
160 50 21 0
218 268 20 0
219 268 20 0
220 268 20 0
145 237 22 0
221 268 20 0
146 237 22 0
222 268 20 0
147 237 22 0
223 268 20 0
148 237 22 0
224 268 20 0
149 237 22 0
150 237 22 0
151 237 22 0
307 299 19 0
308 299 19 0
309 299 19 0
310 299 19 0
311 299 19 0
312 299 19 0
313 299 19 0
238 120 23 1
215 307 20 0
239 120 23 1
139 276 22 0
216 307 20 0
240 120 23 1
140 276 22 0
217 307 20 0
241 120 23 1
141 276 22 0
218 307 20 0
242 120 23 1
142 276 22 0
219 307 20 0
243 120 23 1
143 276 22 0
244 120 23 1
144 276 22 0
245 120 23 1
145 276 22 0
246 120 23 1
247 120 23 1
248 120 23 1
249 120 23 1
250 120 23 1
251 120 23 1
252 120 23 1
253 120 23 1
415 182 18 0
341 299 15 1
416 182 18 0
342 299 15 1
417 182 18 0
343 299 15 1
418 182 18 0
344 299 15 1
419 182 18 0
244 307 12 1
345 299 15 1
420 182 18 0
245 307 12 1
346 299 15 1
421 182 18 0
246 307 12 1
347 299 15 1
247 307 12 1
348 299 15 1
248 307 12 1
349 299 15 1
350 299 15 1
399 73 9 1
351 299 15 1
417 221 18 0
418 221 18 0
419 221 18 0
420 221 18 0
421 221 18 0
422 221 18 0
423 221 18 0
148 58 21 0
149 58 21 0
150 58 21 0
151 58 21 0
152 58 21 0
153 58 21 0
306 268 19 0
154 58 21 0
307 268 19 0
308 268 19 0
309 268 19 0
310 268 19 0
311 268 19 0
312 268 19 0
216 128 23 1
217 128 23 1
218 276 20 0
218 128 23 1
219 276 20 0
144 245 22 0
219 128 23 1
220 276 20 0
145 245 22 0
220 128 23 1
221 276 20 0
146 245 22 0
221 128 23 1
222 276 20 0
147 245 22 0
222 128 23 1
223 276 20 0
148 245 22 0
223 128 23 1
224 276 20 0
149 245 22 0
224 128 23 1
150 245 22 0
225 128 23 1
226 128 23 1
227 128 23 1
228 128 23 1
229 128 23 1
230 128 23 1
