1746 320 213
44 96 25 1
210 189 22 0
211 189 22 0
212 189 22 0
213 189 22 0
214 189 22 0
215 189 22 0
216 189 22 0
82 131 34 1
185 119 20 1
186 119 20 1
187 119 20 1
188 119 20 1
189 119 20 1
190 119 20 1
191 119 20 1
192 119 20 1
193 119 20 1
194 119 20 1
195 119 20 1
241 154 31 1
242 154 31 1
243 154 31 1
142 166 23 1
125 131 20 1
244 154 31 1
126 131 20 1
245 154 31 1
127 131 20 1
246 154 31 1
128 131 20 1
247 154 31 1
129 131 20 1
248 154 31 1
130 131 20 1
249 154 31 1
131 131 20 1
132 131 20 1
155 166 21 0
156 166 21 0
157 166 21 0
158 166 21 0
159 166 21 0
160 166 21 0
161 166 21 0
235 84 28 1
236 84 28 1
237 84 28 1
238 84 28 1
239 84 28 1
210 201 22 0
211 201 22 0
212 201 22 0
213 201 22 0
214 201 22 0
215 201 22 0
216 201 22 0
210 166 22 0
211 166 22 0
212 166 22 0
213 166 22 0
214 166 22 0
215 166 22 0
216 166 22 0
155 178 21 0
156 178 21 0
157 178 21 0
158 178 21 0
159 178 21 0
160 178 21 0
228 96 33 1
161 178 21 0
229 96 33 1
230 96 33 1
231 96 33 1
232 96 33 1
233 96 33 1
234 96 33 1
235 96 33 1
236 96 33 1
71 155 24 1
158 108 20 1
159 108 20 1
160 108 20 1
161 108 20 1
162 108 20 1
163 108 20 1
164 108 20 1
165 108 20 1
166 108 20 1
167 108 20 1
168 108 20 1
169 108 20 1
170 108 20 1
171 108 20 1
172 108 20 1
210 178 22 0
211 178 22 0
212 178 22 0
213 178 22 0
214 178 22 0
215 178 22 0
216 178 22 0
122 155 32 1
123 155 32 1
124 155 32 1
125 155 32 1
126 155 32 1
265 178 29 1
266 178 29 1
131 120 20 1
267 178 29 1
132 120 20 1
268 178 29 1
133 120 20 1
269 178 29 1
134 120 20 1
135 120 20 1
136 120 20 1
137 120 20 1
155 155 21 0
138 120 20 1
156 155 21 0
139 120 20 1
157 155 21 0
140 120 20 1
158 155 21 0
159 155 21 0
160 155 21 0
161 155 21 0
39 97 25 1
40 97 25 1
41 97 25 1
42 97 25 1
43 97 25 1
44 97 25 1
45 97 25 1
210 190 22 0
211 190 22 0
212 190 22 0
213 190 22 0
214 190 22 0
80 132 34 1
215 190 22 0
81 132 34 1
216 190 22 0
82 132 34 1
83 132 34 1
84 132 34 1
187 120 20 1
188 120 20 1
189 120 20 1
190 120 20 1
191 120 20 1
192 120 20 1
193 120 20 1
194 120 20 1
195 120 20 1
196 120 20 1
140 167 23 1
242 155 31 1
141 167 23 1
243 155 31 1
142 167 23 1
125 132 20 1
244 155 31 1
143 167 23 1
126 132 20 1
245 155 31 1
144 167 23 1
127 132 20 1
246 155 31 1
128 132 20 1
247 155 31 1
129 132 20 1
248 155 31 1
130 132 20 1
249 155 31 1
131 132 20 1
250 155 31 1
155 167 21 0
156 167 21 0
157 167 21 0
158 167 21 0
159 167 21 0
160 167 21 0
161 167 21 0
235 85 28 1
236 85 28 1
237 85 28 1
238 85 28 1
239 85 28 1
259 85 27 1
210 202 22 0
211 202 22 0
212 202 22 0
213 202 22 0
214 202 22 0
215 202 22 0
216 202 22 0
210 167 22 0
211 167 22 0
212 167 22 0
213 167 22 0
214 167 22 0
215 167 22 0
216 167 22 0
155 179 21 0
223 97 33 1
156 179 21 0
224 97 33 1
157 179 21 0
225 97 33 1
158 179 21 0
226 97 33 1
159 179 21 0
227 97 33 1
160 179 21 0
228 97 33 1
161 179 21 0
229 97 33 1
230 97 33 1
231 97 33 1
232 97 33 1
233 97 33 1
234 97 33 1
235 97 33 1
236 97 33 1
237 97 33 1
69 156 24 1
153 109 20 1
70 156 24 1
154 109 20 1
71 156 24 1
155 109 20 1
72 156 24 1
156 109 20 1
73 156 24 1
157 109 20 1
158 109 20 1
159 109 20 1
160 109 20 1
161 109 20 1
162 109 20 1
163 109 20 1
164 109 20 1
165 109 20 1
166 109 20 1
167 109 20 1
168 109 20 1
169 109 20 1
170 109 20 1
171 109 20 1
172 109 20 1
173 109 20 1
174 109 20 1
210 179 22 0
211 179 22 0
212 179 22 0
213 179 22 0
214 179 22 0
215 179 22 0
216 179 22 0
122 156 32 1
123 156 32 1
124 156 32 1
125 156 32 1
126 156 32 1
264 179 29 1
265 179 29 1
130 121 20 1
266 179 29 1
131 121 20 1
267 179 29 1
132 121 20 1
268 179 29 1
133 121 20 1
269 179 29 1
134 121 20 1
270 179 29 1
135 121 20 1
136 121 20 1
137 121 20 1
155 156 21 0
138 121 20 1
156 156 21 0
139 121 20 1
157 156 21 0
158 156 21 0
159 156 21 0
160 156 21 0
161 156 21 0
40 98 25 1
41 98 25 1
42 98 25 1
43 98 25 1
44 98 25 1
210 191 22 0
211 191 22 0
212 191 22 0
213 191 22 0
79 133 34 1
214 191 22 0
80 133 34 1
215 191 22 0
81 133 34 1
216 191 22 0
82 133 34 1
83 133 34 1
84 133 34 1
188 121 20 1
189 121 20 1
190 121 20 1
191 121 20 1
192 121 20 1
193 121 20 1
194 121 20 1
195 121 20 1
196 121 20 1
140 168 23 1
141 168 23 1
243 156 31 1
142 168 23 1
125 133 20 1
244 156 31 1
143 168 23 1
126 133 20 1
245 156 31 1
144 168 23 1
127 133 20 1
246 156 31 1
128 133 20 1
247 156 31 1
129 133 20 1
248 156 31 1
130 133 20 1
249 156 31 1
131 133 20 1
250 156 31 1
132 133 20 1
155 168 21 0
156 168 21 0
157 168 21 0
158 168 21 0
159 168 21 0
160 168 21 0
161 168 21 0
234 86 28 1
235 86 28 1
236 86 28 1
237 86 28 1
238 86 28 1
239 86 28 1
240 86 28 1
257 86 27 1
258 86 27 1
259 86 27 1
260 86 27 1
261 86 27 1
211 203 22 0
212 203 22 0
213 203 22 0
214 203 22 0
215 203 22 0
210 168 22 0
211 168 22 0
212 168 22 0
213 168 22 0
214 168 22 0
215 168 22 0
216 168 22 0
221 98 33 1
222 98 33 1
155 180 21 0
223 98 33 1
156 180 21 0
224 98 33 1
157 180 21 0
225 98 33 1
158 180 21 0
226 98 33 1
159 180 21 0
227 98 33 1
160 180 21 0
228 98 33 1
161 180 21 0
229 98 33 1
230 98 33 1
231 98 33 1
232 98 33 1
233 98 33 1
234 98 33 1
235 98 33 1
236 98 33 1
150 110 20 1
151 110 20 1
152 110 20 1
69 157 24 1
153 110 20 1
70 157 24 1
154 110 20 1
71 157 24 1
155 110 20 1
72 157 24 1
156 110 20 1
73 157 24 1
157 110 20 1
158 110 20 1
159 110 20 1
160 110 20 1
161 110 20 1
162 110 20 1
163 110 20 1
164 110 20 1
165 110 20 1
166 110 20 1
167 110 20 1
168 110 20 1
169 110 20 1
170 110 20 1
171 110 20 1
172 110 20 1
173 110 20 1
174 110 20 1
175 110 20 1
210 180 22 0
176 110 20 1
211 180 22 0
177 110 20 1
212 180 22 0
178 110 20 1
213 180 22 0
214 180 22 0
215 180 22 0
216 180 22 0
124 157 32 1
242 145 31 1
265 180 29 1
130 122 20 1
266 180 29 1
131 122 20 1
267 180 29 1
132 122 20 1
268 180 29 1
133 122 20 1
269 180 29 1
134 122 20 1
135 122 20 1
136 122 20 1
137 122 20 1
155 157 21 0
138 122 20 1
156 157 21 0
157 157 21 0
158 157 21 0
159 157 21 0
160 157 21 0
161 157 21 0
40 99 25 1
260 110 26 1
41 99 25 1
42 99 25 1
43 99 25 1
44 99 25 1
210 192 22 0
211 192 22 0
212 192 22 0
78 134 34 1
213 192 22 0
79 134 34 1
214 192 22 0
80 134 34 1
215 192 22 0
81 134 34 1
216 192 22 0
82 134 34 1
83 134 34 1
84 134 34 1
85 134 34 1
190 122 20 1
191 122 20 1
192 122 20 1
193 122 20 1
194 122 20 1
195 122 20 1
196 122 20 1
197 122 20 1
139 169 23 1
140 169 23 1
141 169 23 1
142 169 23 1
244 157 31 1
143 169 23 1
126 134 20 1
245 157 31 1
144 169 23 1
127 134 20 1
246 157 31 1
145 169 23 1
128 134 20 1
247 157 31 1
129 134 20 1
248 157 31 1
130 134 20 1
249 157 31 1
131 134 20 1
250 157 31 1
251 157 31 1
155 169 21 0
156 169 21 0
157 169 21 0
158 169 21 0
159 169 21 0
160 169 21 0
161 169 21 0
235 87 28 1
236 87 28 1
237 87 28 1
238 87 28 1
239 87 28 1
257 87 27 1
258 87 27 1
259 87 27 1
260 87 27 1
261 87 27 1
211 204 22 0
212 204 22 0
213 204 22 0
214 204 22 0
215 204 22 0
210 169 22 0
211 169 22 0
212 169 22 0
213 169 22 0
214 169 22 0
215 169 22 0
216 169 22 0
124 146 32 1
219 99 33 1
220 99 33 1
221 99 33 1
222 99 33 1
155 181 21 0
223 99 33 1
156 181 21 0
224 99 33 1
157 181 21 0
225 99 33 1
158 181 21 0
226 99 33 1
159 181 21 0
227 99 33 1
160 181 21 0
228 99 33 1
161 181 21 0
229 99 33 1
230 99 33 1
231 99 33 1
232 99 33 1
233 99 33 1
234 99 33 1
235 99 33 1
236 99 33 1
145 111 20 1
146 111 20 1
147 111 20 1
148 111 20 1
149 111 20 1
150 111 20 1
151 111 20 1
68 158 24 1
152 111 20 1
69 158 24 1
153 111 20 1
70 158 24 1
154 111 20 1
71 158 24 1
155 111 20 1
72 158 24 1
156 111 20 1
73 158 24 1
157 111 20 1
74 158 24 1
158 111 20 1
159 111 20 1
160 111 20 1
161 111 20 1
162 111 20 1
163 111 20 1
164 111 20 1
165 111 20 1
166 111 20 1
167 111 20 1
168 111 20 1
169 111 20 1
170 111 20 1
171 111 20 1
172 111 20 1
173 111 20 1
174 111 20 1
175 111 20 1
210 181 22 0
176 111 20 1
211 181 22 0
177 111 20 1
212 181 22 0
178 111 20 1
213 181 22 0
179 111 20 1
214 181 22 0
180 111 20 1
215 181 22 0
181 111 20 1
216 181 22 0
240 146 31 1
241 146 31 1
242 146 31 1
243 146 31 1
244 146 31 1
129 123 20 1
265 181 29 1
130 123 20 1
266 181 29 1
131 123 20 1
267 181 29 1
132 123 20 1
268 181 29 1
133 123 20 1
269 181 29 1
134 123 20 1
135 123 20 1
136 123 20 1
137 123 20 1
155 158 21 0
156 158 21 0
157 158 21 0
158 158 21 0
159 158 21 0
160 158 21 0
161 158 21 0
258 111 26 1
259 111 26 1
260 111 26 1
261 111 26 1
42 100 25 1
262 111 26 1
210 193 22 0
211 193 22 0
77 135 34 1
212 193 22 0
78 135 34 1
213 193 22 0
79 135 34 1
214 193 22 0
80 135 34 1
215 193 22 0
81 135 34 1
216 193 22 0
82 135 34 1
83 135 34 1
84 135 34 1
190 123 20 1
191 123 20 1
192 123 20 1
193 123 20 1
194 123 20 1
195 123 20 1
196 123 20 1
140 170 23 1
141 170 23 1
142 170 23 1
143 170 23 1
126 135 20 1
245 158 31 1
144 170 23 1
127 135 20 1
246 158 31 1
128 135 20 1
247 158 31 1
129 135 20 1
248 158 31 1
130 135 20 1
249 158 31 1
131 135 20 1
250 158 31 1
251 158 31 1
155 170 21 0
156 170 21 0
157 170 21 0
158 170 21 0
159 170 21 0
160 170 21 0
161 170 21 0
235 88 28 1
236 88 28 1
237 88 28 1
238 88 28 1
239 88 28 1
256 88 27 1
257 88 27 1
258 88 27 1
259 88 27 1
260 88 27 1
261 88 27 1
262 88 27 1
213 205 22 0
210 170 22 0
211 170 22 0
212 170 22 0
213 170 22 0
214 170 22 0
215 170 22 0
216 170 22 0
122 147 32 1
123 147 32 1
124 147 32 1
125 147 32 1
126 147 32 1
219 100 33 1
220 100 33 1
221 100 33 1
222 100 33 1
155 182 21 0
223 100 33 1
156 182 21 0
224 100 33 1
157 182 21 0
225 100 33 1
158 182 21 0
226 100 33 1
159 182 21 0
227 100 33 1
160 182 21 0
228 100 33 1
161 182 21 0
229 100 33 1
230 100 33 1
231 100 33 1
232 100 33 1
233 100 33 1
234 100 33 1
141 112 20 1
142 112 20 1
143 112 20 1
144 112 20 1
145 112 20 1
146 112 20 1
147 112 20 1
148 112 20 1
149 112 20 1
150 112 20 1
151 112 20 1
152 112 20 1
69 159 24 1
153 112 20 1
70 159 24 1
154 112 20 1
71 159 24 1
155 112 20 1
72 159 24 1
156 112 20 1
73 159 24 1
157 112 20 1
158 112 20 1
159 112 20 1
160 112 20 1
161 112 20 1
162 112 20 1
163 112 20 1
164 112 20 1
165 112 20 1
166 112 20 1
167 112 20 1
168 112 20 1
169 112 20 1
170 112 20 1
171 112 20 1
172 112 20 1
173 112 20 1
174 112 20 1
175 112 20 1
210 182 22 0
176 112 20 1
211 182 22 0
177 112 20 1
212 182 22 0
178 112 20 1
213 182 22 0
179 112 20 1
214 182 22 0
180 112 20 1
215 182 22 0
181 112 20 1
216 182 22 0
182 112 20 1
183 112 20 1
184 112 20 1
240 147 31 1
241 147 31 1
242 147 31 1
243 147 31 1
244 147 31 1
128 124 20 1
129 124 20 1
130 124 20 1
131 124 20 1
267 182 29 1
132 124 20 1
133 124 20 1
134 124 20 1
135 124 20 1
136 124 20 1
155 159 21 0
156 159 21 0
157 159 21 0
158 159 21 0
159 159 21 0
160 159 21 0
161 159 21 0
258 112 26 1
259 112 26 1
260 112 26 1
261 112 26 1
262 112 26 1
210 194 22 0
211 194 22 0
77 136 34 1
212 194 22 0
78 136 34 1
213 194 22 0
79 136 34 1
214 194 22 0
80 136 34 1
215 194 22 0
81 136 34 1
216 194 22 0
82 136 34 1
83 136 34 1
84 136 34 1
192 124 20 1
193 124 20 1
194 124 20 1
195 124 20 1
213 159 22 0
196 124 20 1
140 171 23 1
141 171 23 1
142 171 23 1
143 171 23 1
245 159 31 1
144 171 23 1
246 159 31 1
128 136 20 1
247 159 31 1
129 136 20 1
248 159 31 1
249 159 31 1
250 159 31 1
251 159 31 1
252 159 31 1
155 171 21 0
156 171 21 0
157 171 21 0
158 171 21 0
159 171 21 0
160 171 21 0
161 171 21 0
237 89 28 1
178 171 30 1
257 89 27 1
258 89 27 1
259 89 27 1
260 89 27 1
261 89 27 1
210 171 22 0
211 171 22 0
212 171 22 0
213 171 22 0
214 171 22 0
215 171 22 0
216 171 22 0
122 148 32 1
123 148 32 1
124 148 32 1
125 148 32 1
126 148 32 1
218 101 33 1
219 101 33 1
220 101 33 1
221 101 33 1
222 101 33 1
155 183 21 0
223 101 33 1
156 183 21 0
224 101 33 1
157 183 21 0
225 101 33 1
158 183 21 0
226 101 33 1
159 183 21 0
227 101 33 1
160 183 21 0
228 101 33 1
161 183 21 0
229 101 33 1
230 101 33 1
231 101 33 1
232 101 33 1
139 113 20 1
140 113 20 1
141 113 20 1
142 113 20 1
143 113 20 1
144 113 20 1
145 113 20 1
146 113 20 1
147 113 20 1
148 113 20 1
149 113 20 1
150 113 20 1
151 113 20 1
152 113 20 1
69 160 24 1
153 113 20 1
70 160 24 1
154 113 20 1
71 160 24 1
155 113 20 1
72 160 24 1
156 113 20 1
73 160 24 1
157 113 20 1
158 113 20 1
159 113 20 1
160 113 20 1
161 113 20 1
162 113 20 1
163 113 20 1
164 113 20 1
165 113 20 1
166 113 20 1
167 113 20 1
168 113 20 1
169 113 20 1
170 113 20 1
171 113 20 1
172 113 20 1
173 113 20 1
174 113 20 1
175 113 20 1
210 183 22 0
176 113 20 1
211 183 22 0
177 113 20 1
212 183 22 0
178 113 20 1
213 183 22 0
179 113 20 1
214 183 22 0
180 113 20 1
215 183 22 0
181 113 20 1
216 183 22 0
182 113 20 1
183 113 20 1
184 113 20 1
185 113 20 1
186 113 20 1
239 148 31 1
240 148 31 1
241 148 31 1
242 148 31 1
243 148 31 1
244 148 31 1
245 148 31 1
128 125 20 1
129 125 20 1
130 125 20 1
131 125 20 1
132 125 20 1
133 125 20 1
134 125 20 1
135 125 20 1
155 160 21 0
156 160 21 0
157 160 21 0
158 160 21 0
159 160 21 0
160 160 21 0
161 160 21 0
257 113 26 1
258 113 26 1
259 113 26 1
260 113 26 1
261 113 26 1
262 113 26 1
263 113 26 1
210 195 22 0
76 137 34 1
211 195 22 0
77 137 34 1
212 195 22 0
78 137 34 1
213 195 22 0
79 137 34 1
214 195 22 0
80 137 34 1
215 195 22 0
81 137 34 1
216 195 22 0
82 137 34 1
83 137 34 1
211 160 22 0
194 125 20 1
212 160 22 0
213 160 22 0
214 160 22 0
215 160 22 0
142 172 23 1
246 160 31 1
247 160 31 1
248 160 31 1
249 160 31 1
250 160 31 1
251 160 31 1
252 160 31 1
155 172 21 0
156 172 21 0
157 172 21 0
158 172 21 0
159 172 21 0
160 172 21 0
161 172 21 0
176 172 30 1
177 172 30 1
178 172 30 1
179 172 30 1
180 172 30 1
257 90 27 1
258 90 27 1
259 90 27 1
260 90 27 1
261 90 27 1
210 172 22 0
211 172 22 0
212 172 22 0
213 172 22 0
214 172 22 0
215 172 22 0
216 172 22 0
121 149 32 1
122 149 32 1
123 149 32 1
124 149 32 1
125 149 32 1
126 149 32 1
127 149 32 1
219 102 33 1
220 102 33 1
221 102 33 1
222 102 33 1
155 184 21 0
223 102 33 1
156 184 21 0
224 102 33 1
157 184 21 0
225 102 33 1
158 184 21 0
226 102 33 1
159 184 21 0
227 102 33 1
160 184 21 0
228 102 33 1
161 184 21 0
229 102 33 1
230 102 33 1
138 114 20 1
139 114 20 1
140 114 20 1
141 114 20 1
142 114 20 1
143 114 20 1
144 114 20 1
145 114 20 1
146 114 20 1
147 114 20 1
148 114 20 1
149 114 20 1
150 114 20 1
151 114 20 1
152 114 20 1
153 114 20 1
154 114 20 1
71 161 24 1
155 114 20 1
156 114 20 1
157 114 20 1
158 114 20 1
159 114 20 1
160 114 20 1
161 114 20 1
162 114 20 1
163 114 20 1
164 114 20 1
165 114 20 1
166 114 20 1
167 114 20 1
168 114 20 1
169 114 20 1
170 114 20 1
171 114 20 1
172 114 20 1
173 114 20 1
174 114 20 1
175 114 20 1
210 184 22 0
176 114 20 1
211 184 22 0
177 114 20 1
212 184 22 0
178 114 20 1
213 184 22 0
179 114 20 1
214 184 22 0
180 114 20 1
215 184 22 0
181 114 20 1
216 184 22 0
182 114 20 1
183 114 20 1
184 114 20 1
185 114 20 1
186 114 20 1
187 114 20 1
188 114 20 1
239 149 31 1
240 149 31 1
241 149 31 1
242 149 31 1
243 149 31 1
244 149 31 1
245 149 31 1
127 126 20 1
128 126 20 1
129 126 20 1
130 126 20 1
131 126 20 1
132 126 20 1
133 126 20 1
134 126 20 1
155 161 21 0
156 161 21 0
157 161 21 0
158 161 21 0
159 161 21 0
160 161 21 0
161 161 21 0
258 114 26 1
259 114 26 1
260 114 26 1
261 114 26 1
262 114 26 1
210 196 22 0
76 138 34 1
211 196 22 0
77 138 34 1
212 196 22 0
78 138 34 1
213 196 22 0
79 138 34 1
214 196 22 0
80 138 34 1
215 196 22 0
81 138 34 1
216 196 22 0
82 138 34 1
211 161 22 0
212 161 22 0
213 161 22 0
214 161 22 0
215 161 22 0
246 161 31 1
247 161 31 1
248 161 31 1
249 161 31 1
250 161 31 1
251 161 31 1
252 161 31 1
253 161 31 1
155 173 21 0
156 173 21 0
157 173 21 0
158 173 21 0
159 173 21 0
160 173 21 0
161 173 21 0
176 173 30 1
177 173 30 1
178 173 30 1
179 173 30 1
180 173 30 1
259 91 27 1
210 173 22 0
211 173 22 0
212 173 22 0
213 173 22 0
214 173 22 0
215 173 22 0
216 173 22 0
121 150 32 1
122 150 32 1
123 150 32 1
124 150 32 1
125 150 32 1
126 150 32 1
127 150 32 1
219 103 33 1
220 103 33 1
221 103 33 1
222 103 33 1
155 185 21 0
223 103 33 1
156 185 21 0
224 103 33 1
157 185 21 0
225 103 33 1
158 185 21 0
226 103 33 1
159 185 21 0
227 103 33 1
160 185 21 0
228 103 33 1
161 185 21 0
137 115 20 1
138 115 20 1
139 115 20 1
140 115 20 1
141 115 20 1
142 115 20 1
143 115 20 1
144 115 20 1
145 115 20 1
146 115 20 1
147 115 20 1
148 115 20 1
149 115 20 1
150 115 20 1
151 115 20 1
152 115 20 1
153 115 20 1
154 115 20 1
155 115 20 1
156 115 20 1
157 115 20 1
173 115 20 1
174 115 20 1
175 115 20 1
210 185 22 0
176 115 20 1
211 185 22 0
177 115 20 1
212 185 22 0
178 115 20 1
213 185 22 0
179 115 20 1
214 185 22 0
180 115 20 1
215 185 22 0
181 115 20 1
216 185 22 0
182 115 20 1
183 115 20 1
184 115 20 1
185 115 20 1
186 115 20 1
187 115 20 1
188 115 20 1
189 115 20 1
190 115 20 1
240 150 31 1
241 150 31 1
242 150 31 1
243 150 31 1
244 150 31 1
245 150 31 1
127 127 20 1
246 150 31 1
128 127 20 1
129 127 20 1
130 127 20 1
131 127 20 1
132 127 20 1
133 127 20 1
134 127 20 1
155 162 21 0
156 162 21 0
157 162 21 0
158 162 21 0
159 162 21 0
160 162 21 0
161 162 21 0
258 115 26 1
259 115 26 1
260 115 26 1
261 115 26 1
262 115 26 1
210 197 22 0
211 197 22 0
77 139 34 1
212 197 22 0
78 139 34 1
213 197 22 0
79 139 34 1
214 197 22 0
80 139 34 1
215 197 22 0
81 139 34 1
216 197 22 0
210 162 22 0
211 162 22 0
212 162 22 0
213 162 22 0
214 162 22 0
215 162 22 0
216 162 22 0
247 162 31 1
248 162 31 1
249 162 31 1
250 162 31 1
251 162 31 1
252 162 31 1
155 174 21 0
156 174 21 0
157 174 21 0
158 174 21 0
159 174 21 0
160 174 21 0
161 174 21 0
175 174 30 1
176 174 30 1
177 174 30 1
178 174 30 1
179 174 30 1
180 174 30 1
181 174 30 1
210 174 22 0
211 174 22 0
212 174 22 0
213 174 22 0
214 174 22 0
215 174 22 0
216 174 22 0
121 151 32 1
122 151 32 1
123 151 32 1
124 151 32 1
125 151 32 1
126 151 32 1
127 151 32 1
221 104 33 1
222 104 33 1
155 186 21 0
223 104 33 1
156 186 21 0
157 186 21 0
158 186 21 0
159 186 21 0
160 186 21 0
161 186 21 0
136 116 20 1
137 116 20 1
138 116 20 1
139 116 20 1
140 116 20 1
158 151 21 0
141 116 20 1
142 116 20 1
143 116 20 1
144 116 20 1
145 116 20 1
146 116 20 1
147 116 20 1
148 116 20 1
149 116 20 1
150 116 20 1
151 116 20 1
152 116 20 1
153 116 20 1
175 116 20 1
210 186 22 0
176 116 20 1
211 186 22 0
177 116 20 1
212 186 22 0
178 116 20 1
213 186 22 0
179 116 20 1
214 186 22 0
180 116 20 1
215 186 22 0
181 116 20 1
216 186 22 0
182 116 20 1
183 116 20 1
184 116 20 1
185 116 20 1
186 116 20 1
187 116 20 1
188 116 20 1
189 116 20 1
190 116 20 1
191 116 20 1
192 116 20 1
240 151 31 1
241 151 31 1
242 151 31 1
243 151 31 1
244 151 31 1
245 151 31 1
127 128 20 1
246 151 31 1
128 128 20 1
247 151 31 1
129 128 20 1
130 128 20 1
131 128 20 1
132 128 20 1
133 128 20 1
155 163 21 0
156 163 21 0
157 163 21 0
158 163 21 0
159 163 21 0
160 163 21 0
161 163 21 0
260 116 26 1
